r,Cij,
100,-0.043324999999999975
99,-0.03394999999999998
98,0.014975000000000016
97,0.02997500000000003
96,0.01965000000000003
95,-0.011449999999999988
94,-0.030949999999999978
93,-0.03789999999999999
92,-0.01942499999999997
91,-0.03977499999999998
90,-0.024849999999999983
89,-0.04722499999999999
88,-0.04049999999999998
87,-0.05892499999999998
86,-0.04637499999999997
85,0.003500000000000031
84,-0.05262499999999998
83,-0.05194999999999997
82,-0.05907499999999999
81,-0.04492499999999999
80,-0.05452499999999999
79,-0.03754999999999997
78,-0.013049999999999978
77,-0.04329999999999998
76,-0.05812499999999998
75,-0.058099999999999985
74,-0.03729999999999997
73,-0.04157499999999997
72,-0.01932499999999998
71,-0.03057499999999999
70,-0.027974999999999972
69,-0.031899999999999984
68,-0.006249999999999978
67,0.007025000000000031
66,-0.015774999999999983
65,-0.03167499999999998
64,-0.03377499999999997
63,-0.0018749999999999878
62,0.029100000000000015
61,0.06122500000000003
60,-0.0072249999999999814
59,0.06392500000000001
58,0.00880000000000003
57,-0.04219999999999999
56,-0.04014999999999999
55,-0.05187499999999998
54,-0.06687499999999998
53,-0.07007499999999998
52,-0.06707499999999998
51,-0.036774999999999974
50,-0.05644999999999997
49,-0.04754999999999998
48,-0.03614999999999999
47,-0.012724999999999986
46,-0.023049999999999987
45,-0.015224999999999989
44,-0.025524999999999992
43,-0.04762499999999997
42,-0.04267499999999999
41,-0.025074999999999986
40,-0.040949999999999986
39,-0.042574999999999974
38,-0.03402499999999997
37,-0.03824999999999998
36,-0.05714999999999998
35,-0.029699999999999976
34,-0.055499999999999994
33,-0.031549999999999995
32,-0.05124999999999999
31,-0.05699999999999997
30,-0.04767499999999997
29,-0.053399999999999975
28,-0.06294999999999998
27,-0.06132499999999998
26,-0.07262499999999998
25,-0.07709999999999997
24,-0.08669999999999999
23,-0.07114999999999998
22,-0.09362499999999999
21,-0.08262499999999998
20,-0.033999999999999975
19,-0.02394999999999997
18,-0.025399999999999978
17,-0.04304999999999998
16,-0.07529999999999998
15,-0.047524999999999984
14,-0.06274999999999999
13,-0.04747499999999999
12,-0.041799999999999976
11,-0.07137499999999998
10,-0.06009999999999999
9,-0.061124999999999985
8,-0.059274999999999994
7,-0.04034999999999997
6,-0.046749999999999986
5,-0.049949999999999994
4,-0.04477499999999998
3,-0.05679999999999999
2,-0.04957499999999998
1,-0.05069999999999997
0,2.485075
-1,-0.05822499999999997
-2,-0.05392499999999997
-3,-0.03277499999999997
-4,-0.09394999999999998
-5,-0.06822499999999998
-6,-0.06229999999999998
-7,-0.05022499999999999
-8,-0.021824999999999983
-9,-0.007949999999999985
-10,-0.04552499999999998
-11,-0.03182499999999999
-12,-0.012499999999999983
-13,-0.045074999999999976
-14,-0.054074999999999984
-15,-0.04199999999999998
-16,-0.02174999999999999
-17,0.007625000000000021
-18,0.029625000000000012
-19,-0.03354999999999997
-20,-0.046099999999999974
-21,-0.016274999999999984
-22,-0.014099999999999974
-23,-0.02069999999999997
-24,-0.06634999999999998
-25,-0.04042499999999999
-26,-0.03419999999999998
-27,-0.05074999999999999
-28,-0.04404999999999998
-29,-0.044149999999999995
-30,-0.03789999999999999
-31,-0.020624999999999977
-32,-0.01454999999999998
-33,0.01932500000000001
-34,0.003400000000000014
-35,0.05157500000000001
-36,0.010475000000000012
-37,-0.011649999999999994
-38,0.059350000000000014
-39,0.027100000000000013
-40,0.03207500000000002
-41,1.25000000000014E-4
-42,-0.023674999999999974
-43,0.0010250000000000259
-44,0.02150000000000002
-45,0.02965000000000001
-46,-0.01009999999999997
-47,-0.005999999999999978
-48,0.018900000000000028
-49,-0.00244999999999998
-50,0.03997500000000001
-51,-0.0036499999999999866
-52,-0.023924999999999974
-53,-0.010274999999999979
-54,0.015575000000000006
-55,0.03630000000000003
-56,0.05802500000000002
-57,0.011425000000000018
-58,0.007175000000000015
-59,5.000000000002225E-5
-60,-0.009324999999999972
-61,-0.01034999999999997
-62,-0.003449999999999981
-63,-0.013649999999999968
-64,-0.022324999999999984
-65,-0.019049999999999984
-66,-0.052899999999999975
-67,-0.029849999999999988
-68,-0.018849999999999978
-69,-0.030874999999999986
-70,-0.043649999999999994
-71,-0.02889999999999998
-72,0.01772500000000002
-73,0.010725000000000012
-74,-0.01469999999999999
-75,0.017325000000000007
-76,0.019275000000000014
-77,2.50000000000028E-4
-78,-0.008949999999999986
-79,0.01772500000000002
-80,0.02720000000000003
-81,-0.004549999999999971
-82,-0.020399999999999974
-83,0.02805000000000002
-84,0.012525000000000008
-85,-0.008199999999999985
-86,8.250000000000202E-4
-87,0.06897500000000004
-88,0.008825000000000027
-89,0.03677500000000003
-90,0.02467500000000003
-91,-0.0030999999999999917
-92,-0.030874999999999986
-93,-0.01747499999999999
-94,0.02122500000000002
-95,-0.02604999999999999
-96,0.06485000000000002
-97,-0.02824999999999997
-98,-0.05559999999999998
-99,-0.05197499999999999
